day,interest_tag,N Rows
3583267200,internet-of-things,2
3583267200,interop,1
3583267200,inventor,2
3583267200,inversion-of-control,2
3583267200,ionic,2
3583267200,ios,3
3583267200,ios7,3
3583267200,ios8,3
3583267200,isomorphic-app,2
3583267200,it-fundamentals,19
3583267200,it-governance,9
3583267200,java,25
3583267200,java-ee,4
3583267200,javascript,42
3583267200,javascript-frameworks,40
3583267200,javascript-libraries,40
3583267200,jekyll,2
3583267200,jenkins,2
3583267200,jersey,1
3583267200,jira,1
3583267200,joomla,2
3583267200,jpa,1
3583267200,jquery,11
3583267200,json,5
3583267200,junit,11
3583267200,justmock,11
3583267200,jvm,2
3583267200,kanban,1
3583267200,kendo,1
3583267200,kendo-ui,1
3583267200,kinect,2
3583267200,knockout,1
3583267200,laravel,2
3583267200,leadership,6
3583267200,lean,1
3583267200,leap-motion,1
3583267200,licensing,2
3583267200,lightswitch,1
3583267200,linq,3
3583267200,linux,6
3583267200,localization,1
3583267200,location-services,1
3583267200,logging,1
3583267200,logparser,1
3583267200,lua,2
3583267200,lync-server,2
3583267200,machine-learning,19
3583267200,maintainable-code,3
3583267200,malware-analysis,7
3583267200,management,5
3583267200,markdown,1
3583267200,marketing,2
3583267200,marvelous-designer,1
3583267200,math,1
3583267200,matlab,2
3583267200,maya,4
3583267200,mdx,1
3583267200,memory-management,3
3583267200,mercurial,1
3583267200,message-queues,1
3583267200,messaging,1
3583267200,messaging-collaboration,4
3583267200,metaprogramming,2
3583267200,meteor.js,1
3583267200,microservices,4
3583267200,microsoft-azure,9
3583267200,microsoft-dynamics,2
3583267200,microsoft-office,4
3583267200,microsoft-test-manager,1
3583267200,mobile-design,12
3583267200,mobile-device-management,4
3583267200,model-view-viewmodel,1
3583267200,mongodb,8
3583267200,monotouch,2
3583267200,motion-graphics,1
3583267200,mse,1
3583267200,msil,1
3583267200,mvc,11
3583267200,mvc2,11
3583267200,mvc3,11
3583267200,mvc4,11
3583267200,mvc5,11
3583267200,mvc4-ioc,11
3583267200,mvc-html-helpers,11
3583267200,mvc-scaffolding,11
3583267200,mvc-testing,11
3583267200,mvvm,1
3583267200,mysql,3
3583267200,nancy,1
3583267200,network-infrastructure,8
3583267200,network-security,14
3583267200,nodejs,28
3583267200,nop-commerce,1
3583267200,nosql,7
3583267200,nservicebus,1
3583267200,n-tier-design,1
3583267200,nuget,2
3583267200,oauth,2
3583267200,objective-c,2
3583267200,object-oriented-programming,8
3583267200,object-relational-mapping,2
3583267200,odata,1
3583267200,office,4
3583267200,office-365,2
3583267200,offshore-development,3
3583267200,opencv,2
3583267200,operating-systems,6
3583267200,oracle-database,5
3583267200,orchard,1
3583267200,orleans,1
3583267200,orm,2
3583267200,owin,1
3583267200,paas,1
3583267200,pair-programming,2
3583267200,parametric-modeling,1
3583267200,parse,1
3583267200,part-modeling,1
3583267200,payments,3
3583267200,penetration-testing,10
3583267200,performance,8
3583267200,performance-monitoring,4
3583267200,performance-optimization,8
3583267200,perl,2
3583267200,phonegap,2
3583267200,photoshop,7
3583267200,php,4
3583267200,pig-latin,1
3583267200,pipeline,1
3583267200,pl-sql,2
3583267200,postgresql,5
3583267200,postsharp,2
3583267200,powerpivot,1
3583267200,powershell,9
3583267200,powershell-v3,9
3583267200,prism,1
3583267200,productivity,3
3583267200,productivity-apps,3
3583267200,product-management,1
3583267200,professional-development,6
3583267200,project-management,14
3583267200,puppet,1
3583267200,python,30
3583267200,qt-framework,2
3583267200,querying,1
3583267200,rabbitmq,1
3583267200,rapid-application-development,1
3583267200,raspberry-pi,2
3583267200,ravendb,2
3583267200,raygun,2
3583267200,react.js,20
3583267200,reactive,2
3583267200,readable-code,3
3583267200,realflow,2
3583267200,real-time-communication,2
3583267200,redis,2
3583267200,refactoring,3
3583267200,regular-expressions,3
3583267200,reporting,2
3583267200,require-js,1
3583267200,requirements-gathering,4
3583267200,resharper,1
3583267200,responsive-design,6
3583267200,rest,12
3583267200,restful-api,12
3583267200,rethinkdb,5
3583267200,revit,2
3583267200,r-framework,8
3583267200,rhino,1
3583267200,rhino-mock,1
3583267200,riak,1
3583267200,routing,2
3583267200,routing-switching,2
3583267200,rtc,2
3583267200,ruby,2
3583267200,ruby-on-rails,1
3583267200,rust,1
3583267200,rxjava,2
3583267200,salesforce,2
3583267200,sap,1
3583267200,sass,2
3583267200,scala,2
3583267200,scalability,3
3583267200,scaling,3
3583267200,scratch,1
3583267200,scrum,8
3583267200,search,1
3583267200,secure-by-design,5
3583267200,security,5
3583267200,security-auditing,10
3583267200,security-fundamentals,14
3583267200,selenium,3
3583267200,self-marketing,2
3583267200,seo,2
3583267200,server-infrastructure,10
3583267200,servicestack,2
3583267200,sharepoint,8
3583267200,signalr,2
3583267200,silverlight,1
3583267200,sitefinity,1
3583267200,sketch,1
3583267200,soa,4
3583267200,social-media,3
3583267200,soft-skills,6
3583267200,software-abstractions,1
3583267200,software-defined-networking,1
3583267200,software-development-process,3
3583267200,software-engineering,3
3583267200,software-maintenance,3
3583267200,software-practices,4
3583267200,solid,1
3583267200,solidbox,1
3583267200,solid-principles,1
3583267200,solidworks,1
3583267200,source-control,2
3583267200,spa,2
3583267200,specflow,1
3583267200,speech-synthesis,2
3583267200,sphero-programming,2
3583267200,sprig,7
3583267200,spring,7
3583267200,spring-mvc,7
3583267200,sql,20
3583267200,sqlite,3
3583267200,sql-server,16
3583267200,ssas,1
3583267200,ssis,5
3583267200,ssms,1
3583267200,ssrs,1
3583267200,storage,4
3583267200,streaming,1
3583267200,streaminsight,1
3583267200,sublime,6
3583267200,substance-designer,1
3583267200,substance-painter,1
3583267200,sugar-crm,1
3583267200,svg,2
3583267200,swift,3
3583267200,swing,2
3583267200,switching,2
3583267200,system-center,1
3583267200,task-parallel-library,1
3583267200,tcpip,2
3583267200,tdd,5
3583267200,teamcity,1
3583267200,technical-debt,3
3583267200,telerik-controls,1
3583267200,telerik-reporting,1
3583267200,test-driven-development,5
3583267200,testing,4
3583267200,tfs,1
3583267200,tfs-2010,1
3583267200,tfs-2012,1
3583267200,tfs-2013,1
3583267200,threading,2
3583267200,times,2
3583267200,togaf,1
3583267200,topshelf,1
3583267200,travel,1
3583267200,troubleshooting,4
3583267200,t-sql,2
3583267200,typescript,21
3583267200,typography,2
3583267200,ui,4
3583267200,ui-design,10
3583267200,umbraco,1
3583267200,uml,2
3583267200,underscore.js,1
3583267200,unified-messaging,1
3583267200,unit-testing,11
3583267200,unity,4
3583267200,universal-app-development,1
3583267200,universal-windows-platform,1
3583267200,unreal-engine,2
3583267200,user-centered-design,2
3583267200,uv-mapping,2
3583267200,ux-design,7
3583267200,ux-design2,7
3583267200,vagrant,1
3583267200,validation,1
3583267200,vb,2
3583267200,vb.net,2
3583267200,vba,2
3583267200,vfx-scripting,1
3583267200,video-editing,2
3583267200,vim,6
3583267200,virtualization,13
3583267200,visual-basic,2
3583267200,visual-c++,7
3583267200,visual-design,11
3583267200,visualization-rendering,1
3583267200,visual-studio,2
3583267200,visual-studio-2010,2
3583267200,visual-studio-2012,2
3583267200,visual-studio-2013,2
3583267200,visual-studio-2015,2
3583267200,visual-studio-2010-performance-testing,4
3583267200,visual-studio-code,2
3583267200,visual-studio-data-tools,2
3583267200,visual-studio-team-system,2
3583267200,vmware-vcloud,1
3583267200,vmware-vsphere,6
3583267200,v-ray,1
3583267200,vsphere,6
3583267200,wearable-tech,1
3583267200,webapi,5
3583267200,webapi-ui,5
3583267200,web-components,2
3583267200,web-design,3
3583267200,webforms,1
3583267200,webforms-mobile,1
3583267200,webgl,2
3583267200,web-graphics,2
3583267200,web-mapping,2
3583267200,webmatrix,6
3583267200,web-services,3
3583267200,website-security,10
3583267200,websockets,1
3583267200,websphere,1
3583267200,webstorm,6
3583267200,wif,1
3583267200,wijmo,1
3583267200,windows,2
3583267200,windows-10,2
3583267200,windows-7-development,2
3583267200,windows-8-development,2
3583267200,windows-azure,9
3583267200,windows-communication-foundation,1
3583267200,windows-debugging,2
3583267200,windows-embedded,2
3583267200,windows-forms,2
3583267200,windows-phone,2
3583267200,windows-server,4
3583267200,windows-workflow,1
3583267200,winjs,2
3583267200,winrt,1
3583267200,wireless-networking,2
3583267200,wix-installer,1
3583267200,wmi,1
3583267200,wordpress,3
3583267200,world-machine,1
3583267200,wpf,1
3583267200,xamarin,5
3583267200,xaml,2
3583267200,xcode,2
3583267200,xenapp,1
3583267200,xendesktop,3
3583267200,xml,3
3583267200,xml-reporting,2
3583267200,xunit,1
3583267200,zbrush,2
3583353600,.net,34
3583353600,.net-debugging,1
3583353600,.net-distributed-systems,7
3583353600,2d-animation,3
3583353600,3d-animation,6
3583353600,3d-dynamics,3
3583353600,3d-lighting,3
3583353600,3d-modeling,5
3583353600,3d-printing,1
3583353600,3d-rendering,4
3583353600,3d-rigging,2
3583353600,3d-sculpting,1
3583353600,3ds-max,4
3583353600,3d-texturing,3
3583353600,ableton,1
3583353600,accessibility,1
3583353600,adfs,1
3583353600,adobe,4
3583353600,after-effects,4
3583353600,agile,19
3583353600,ajax,3
3583353600,akka.net,1
3583353600,algorithms,8
3583353600,android,23
3583353600,angular,41
3583353600,animation,1
3583353600,api-design,6
3583353600,app-deployment,4
3583353600,application-virtualization,4
3583353600,architecture,4
3583353600,arnold,1
3583353600,art-and-design,1
3583353600,asp.net,25
3583353600,asp.net-core,24
3583353600,asp.net-mvc,15
3583353600,async,6
3583353600,authentication,4
3583353600,authorization,14
3583353600,autocad,1
3583353600,automated-testing,5
3583353600,automation,20
3583353600,aws,12
3583353600,aws-databases,7
3583353600,azure,19
3583353600,azure-deployment,19
3583353600,azure-mobile-services,14
3583353600,backup-recovery,4
3583353600,bash,2
3583353600,beginner-programming,2
3583353600,behavior-driven-development,1
3583353600,big-data,26
3583353600,blender,1
3583353600,blogging,2
3583353600,bootstrap,11
3583353600,broadcast-motion-graphics,1
3583353600,build-automation,1
3583353600,business-analysis,8
3583353600,business-intelligence,15
3583353600,c,2
3583353600,c#,36
3583353600,c++,6
3583353600,caching,1
3583353600,cad-drafting,3
3583353600,cad-rendering,4
3583353600,cad-visualization,4
3583353600,camworks,1
3583353600,career-path,2
3583353600,cassandra,2
3583353600,character-animation,2
3583353600,cinema-4d,2
3583353600,civil-engineering,1
3583353600,cloud-computing,56
3583353600,cloud-foundry,4
3583353600,clr,3
3583353600,cms,1
3583353600,code-first,2
3583353600,communication,6
3583353600,compositing,1
3583353600,comptia-linux+,2
3583353600,comptia-security+,4
3583353600,computer-science,3
3583353600,concept-design,5
3583353600,concurrency,2
3583353600,configuration-management,10
3583353600,continuous-integration,3
3583353600,cplusplus,6
3583353600,cpp,6
3583353600,crm,1
3583353600,cross-platform,2
3583353600,cryptography,12
3583353600,css,17
3583353600,css3,3
3583353600,customer-service,1
3583353600,d3.js,6
3583353600,dashboards,5
3583353600,data,5
3583353600,data-analysis,40
3583353600,database-administration,18
3583353600,database-design,10
3583353600,database-developer-tools,8
3583353600,database-development,7
3583353600,data-modeling,4
3583353600,data-science,15
3583353600,data-structures,9
3583353600,data-visualization,31
3583353600,data-warehousing,7
3583353600,dates,1
3583353600,debugging,1
3583353600,dependency-injection,4
3583353600,deployment,2
3583353600,design-and-art,12
3583353600,design-patterns,34
3583353600,desktop-virtualization,3
3583353600,developer-tools,4
3583353600,devops,15
3583353600,digital-forensics,13
3583353600,digital-painting,2
3583353600,disaster-recovery,8
3583353600,distributed-systems,9
3583353600,distributed-systems-patterns,7
3583353600,distributed-version-control,1
3583353600,django,1
3583353600,docker,13
3583353600,domain-driven-design,4
3583353600,dotnetnuke,1
3583353600,drafting-drawings,3
3583353600,dynamic-programming,1
3583353600,dynamics-crm,1
3583353600,ef,11
3583353600,elasticsearch,5
3583353600,electron,1
3583353600,electronics,2
3583353600,endpoint-management,15
3583353600,entity-framework,11
3583353600,entrepreneurship,2
3583353600,environment-modeling,2
3583353600,es6,9
3583353600,excel,5
3583353600,exchange-server,3
3583353600,express,1
3583353600,f#,1
3583353600,facebook,1
3583353600,filestream,2
3583353600,firebase,2
3583353600,fsharp,1
3583353600,f-sharp,1
3583353600,functional-programming,5
3583353600,game-art,1
3583353600,game-design,1
3583353600,game-modeling,1
3583353600,game-programming,4
3583353600,general-programming,2
3583353600,generic-programming,2
3583353600,generics,2
3583353600,gherkin,1
3583353600,git,12
3583353600,github,1
3583353600,glimpse,1
3583353600,golang,2
3583353600,google-analytics,6
3583353600,google-maps,1
3583353600,gradle,1
3583353600,graph-databases,3
3583353600,graphic-design,8
3583353600,gulp,1
3583353600,hadoop,3
3583353600,hard-surface-modeling,2
3583353600,hard-surface-sculpting,1
3583353600,hardware,11
3583353600,hdr-light-studio,1
3583353600,hibernate,2
3583353600,hive,2
3583353600,houdini,1
3583353600,html,4
3583353600,html5,35
3583353600,http,4
3583353600,ice-cream-sandwich,23
3583353600,iis,1
3583353600,illustration,5
3583353600,illustrator,4
3583353600,image-editing,3
3583353600,incident-response,6
3583353600,indexing,4
3583353600,information-architecture,3
3583353600,information-security,38
3583353600,integration-testing,2
3583353600,interactive-design,3
3583353600,interfaces,3
3583353600,internet-of-things,2
3583353600,inversion-of-control,1
3583353600,ionic,2
3583353600,ios,9
3583353600,ios7,9
3583353600,ios8,9
3583353600,isomorphic-app,1
3583353600,it-fundamentals,31
3583353600,it-governance,7
3583353600,java,27
3583353600,java-ee,1
3583353600,javascript,54
3583353600,javascript-frameworks,49
3583353600,javascript-libraries,49
3583353600,jenkins,5
3583353600,jira,2
3583353600,jpa,1
3583353600,jquery,12
3583353600,json,5
3583353600,junit,11
3583353600,justmock,11
3583353600,jvm,1
3583353600,kanban,2
3583353600,kendo,1
3583353600,kendo-ui,1
3583353600,keyshot,1
3583353600,knockout,1
3583353600,laravel,1
3583353600,leadership,7
3583353600,lean,1
3583353600,licensing,1
3583353600,lightroom,1
3583353600,linq,12
3583353600,linux,7
3583353600,logging,3
3583353600,logparser,1
3583353600,lync-server,1
3583353600,machine-learning,20
3583353600,maintainable-code,4
3583353600,malware-analysis,6
3583353600,management,10
3583353600,mapreduce,2
3583353600,mari,1
3583353600,marketing,3
3583353600,maxwell-render,1
3583353600,maya,8
3583353600,mdx,2
3583353600,memory-management,1
3583353600,message-queues,2
3583353600,messaging,2
3583353600,messaging-collaboration,8
3583353600,microservices,9
3583353600,microsoft-azure,25
3583353600,microsoft-dynamics,2
3583353600,microsoft-office,3
3583353600,microsoft-project,2
3583353600,microsoft-test-manager,1
3583353600,mobile-design,7
3583353600,mobile-device-management,1
3583353600,model-view-viewmodel,1
3583353600,mongodb,6
3583353600,motion-graphics,1
3583353600,msil,2
3583353600,mudbox,1
3583353600,mvc,15
3583353600,mvc2,15
3583353600,mvc3,15
3583353600,mvc4,15
3583353600,mvc5,15
3583353600,mvc4-ioc,15
3583353600,mvc-html-helpers,15
3583353600,mvc-scaffolding,15
3583353600,mvc-testing,15
3583353600,mvvm,1
3583353600,mysql,8
3583353600,network-infrastructure,15
3583353600,network-security,20
3583353600,nhibernate,2
3583353600,nodejs,37
3583353600,nosql,3
3583353600,nservicebus,1
3583353600,n-tier-design,1
3583353600,nuke,1
3583353600,oauth,1
3583353600,object-oriented-programming,9
3583353600,object-relational-mapping,2
3583353600,odata,1
3583353600,office,3
3583353600,office-365,4
3583353600,offshore-development,1
3583353600,operating-systems,16
3583353600,oracle-database,3
3583353600,orm,2
3583353600,outlook,1
3583353600,owin,1
3583353600,paas,1
3583353600,pair-programming,1
3583353600,penetration-testing,21
3583353600,performance,18
